trade_date,symbol,isin,series,instrument_name,open,high,low,close,last_price,previous_close,volume,turnover
2026-08-07,AONETOTAL,INF1J2R01015,EQ,AONEAMC - AONETOTAL,12.18,12.2,12.07,12.11,12.13,12.1,97789,1185706.14
2026-08-07,APARINDS,INE372A01015,EQ,APAR INDUSTRIES LTD.,16126.0,16695.0,16100.0,16631.0,16599.0,16126.0,177454,2929868146.0
2026-08-07,APCOTEXIND,INE116A01032,EQ,APCOTEX INDUSTRIES LIMITE,617.0,624.95,612.0,614.8,612.35,620.6,130516,80556803.55
2026-08-07,APEX,INE346W01013,EQ,APEX FROZEN FOODS LIMITED,375.45,378.9,370.95,376.75,377.95,375.15,49606,18525396.9
2026-08-07,APLAPOLLO,INE702C01027,EQ,APL APOLLO TUBES LTD,1945.9,1970.0,1942.5,1970.0,1970.0,1945.0,404634,792432586.1
2026-08-07,APOLLOHOSP,INE437A01024,EQ,APOLLO HOSPITALS ENTER. L,9000.0,9000.0,8922.0,8945.0,8945.0,8974.5,273543,2451433158.5
2026-08-07,APOLLO,INE713T01028,EQ,APOLLO MICRO SYSTEMS LTD,404.0,408.5,402.1,403.85,403.0,403.95,3212891,1301256457.5
2026-08-07,APOLLOPIPE,INE126J01016,EQ,APOLLO PIPES LIMITED,527.25,534.85,515.0,517.35,515.2,527.25,170575,88984286.45
2026-08-07,APOLSINHOT,INE451F01024,EQ,APOLLO SINDOORI HOTEL LTD,1240.2,1243.0,1204.0,1209.2,1214.0,1243.6,719,876120.7
2026-08-07,APOLLOTYRE,INE438A01022,EQ,APOLLO TYRES LTD,444.5,450.0,432.15,445.0,444.85,449.7,1967067,868786229.3
2026-08-07,APRAMEYA,INE0LQG01010,SM,APRAMEYA ENGINEERING LTD,146.0,146.0,140.05,142.6,145.95,146.0,19000,2711050.0
2026-08-07,APTECHT,INE266F01018,BE,APTECH LIMITED,96.55,99.66,95.1,96.27,96.15,97.0,79466,7657882.91
2026-08-07,APTUS,INE852O01025,EQ,APTUS VALUE HSG FIN I LTD,259.1,262.7,257.1,260.65,261.35,260.8,666160,173476693.35
2026-08-07,AQYLON,INE416A01051,EQ,AQYLON NEXUS LIMITED,28.15,28.75,26.6,26.93,27.0,28.0,2525807,69004011.56
2026-08-07,ARABIAN,INE08NJ01024,SM,ARABIAN PETROLEUM LIMITED,93.5,93.5,88.05,89.65,89.1,93.5,52000,4706200.0
2026-08-07,ARCIIL,INE0YDV01010,SM,ARC INSULATION & INSU LTD,37.5,37.5,37.5,37.5,37.5,38.0,1000,37500.0
2026-08-07,ACI,INE128X01021,EQ,ARCHEAN CHEMICAL IND LTD,519.95,520.0,505.0,506.65,505.8,517.85,212525,108497211.25
2026-08-07,ADL,INE0CHO01012,EQ,ARCHIDPLY DECOR LIMITED,69.62,75.98,69.62,70.76,69.82,70.1,721,51115.54
2026-08-07,ARCHIDPLY,INE877I01016,EQ,ARCHIDPLY IND. LTD,83.0,92.9,82.99,89.49,90.0,82.04,295022,26461846.51
2026-08-07,ARCHIES,INE731A01020,EQ,ARCHIES LTD,14.43,14.9,14.02,14.06,14.02,14.35,15156,215099.36
2026-08-07,ARFIN,INE784R01023,EQ,ARFIN INDIA LIMITED,87.4,88.5,86.23,88.03,88.0,86.98,1625366,141941178.22
2026-08-07,ARHAM,INE0L2Y01011,SM,ARHAM TECHNOLOGIES LTD,188.95,189.0,183.0,186.5,183.6,184.6,44000,8185700.0
2026-08-07,ARIES,INE298I01015,EQ,ARIES AGRO LTD.,344.25,344.7,336.0,339.25,341.85,344.05,14390,4906367.05
2026-08-07,ARIHANTCAP,INE420B01036,EQ,ARIHANT CAPITAL MKTS LTD,76.31,77.8,74.25,75.47,75.0,76.79,177751,13529403.11
2026-08-07,ARIHANT,INE413D01011,EQ,ARIHANT FOUN & HOU LTD,1129.5,1138.2,1088.3,1124.6,1130.0,1130.4,2527,2818854.8
2026-08-07,ARIHANTSUP,INE643K01018,EQ,ARIHANT SUPERSTRUCT LTD,267.3,274.65,260.0,265.5,266.0,267.3,56534,15156893.15
2026-08-07,ARIS,INE0H9P01028,EQ,ARISINFRA SOLUTIONS LTD,131.95,134.75,130.5,132.42,133.0,132.03,1398324,186050609.26
2026-08-07,ARKADE,INE0QRL01017,EQ,ARKADE DEVELOPERS LIMITED,139.75,142.4,139.1,140.02,139.85,139.75,232077,32652113.96
2026-08-07,ARMANFIN,INE109C01017,EQ,ARMAN FIN SERV LTD,2041.7,2086.0,2020.0,2032.0,2030.0,2031.5,65735,135267565.1
2026-08-07,AROGRANITE,INE210C01013,EQ,ARO GRANITE IND. LTD.,25.11,26.3,25.1,25.33,25.11,26.05,9557,242390.24
2026-08-07,ARROWGREEN,INE570D01018,BE,ARROW GREENTECH LIMITED,749.1,783.4,746.25,781.4,782.0,746.1,57517,44236963.55
2026-08-07,ARTNIRMAN,INE738V01013,EQ,ART NIRMAN LIMITED,42.5,45.92,40.36,42.49,42.11,41.75,9434,408818.78
2026-08-07,AEPL,INE757T01025,EQ,ARTEMIS ELECTRICALS & P L,14.07,17.42,14.07,17.13,16.8,14.52,1203391,20475719.81
2026-08-07,ARTEMISMED,INE025R01021,EQ,ARTEMIS MED SERVICE LTD,312.85,321.95,312.0,316.3,317.0,311.7,286455,90768463.0
2026-08-07,ARVEE,INE006Z01016,EQ,ARVEE LABORATORIES I LTD,155.7,158.79,155.7,156.52,156.7,155.7,872,137653.83
2026-08-07,ARVINDFASN,INE955V01021,EQ,ARVIND FASHIONS LIMITED,462.8,463.55,455.95,458.8,457.5,459.5,76882,35329841.7
2026-08-07,ARVIND,INE034A01011,EQ,ARVIND LIMITED,546.1,562.1,545.3,560.55,561.7,546.1,620498,344685293.6
2026-08-07,ARVINDPORT,INE0P4T01013,SM,ARVIND PORT AND INFRA LTD,33.9,33.9,31.5,32.5,32.6,30.85,19500,639450.0
2026-08-07,ARVSMART,INE034S01021,EQ,ARVIND SMARTSPACES LTD,595.6,693.8,595.6,650.75,653.3,603.3,6910360,4570720921.65
2026-08-07,ASAHIINDIA,INE439A01020,EQ,ASAHI INDIA GLASS LIMITED,910.85,915.4,896.1,898.7,898.45,913.95,85283,77020255.1
2026-08-07,ASAHISONG,INE228I01012,BE,ASAHI SONGWON COLOR LTD,364.05,370.0,364.0,365.5,366.0,373.7,10346,3813755.3
2026-08-07,ASHALOG,INE0LAA01017,SM,ASHAPURA LOGISTICS LTD,60.0,60.0,58.0,58.95,59.0,57.0,6000,354200.0
2026-08-07,ASHAPURMIN,INE348A01023,EQ,ASHAPURA MINECHEM LTD,732.0,743.0,720.15,738.35,738.0,729.1,928707,681942153.75
2026-08-07,ASHIANA,INE365D01021,EQ,ASHIANA HOUSING LTD,389.0,389.0,375.0,375.85,378.5,381.8,38841,14687741.15
2026-08-07,ASHIKAG,INE094B01013,EQ,ASHIKA GLOBAL SEC LTD,478.0,478.0,451.0,454.4,456.0,474.05,304113,141367407.5
2026-08-07,ASHIMASYN,INE440A01010,EQ,ASHIMA LTD,18.4,18.4,17.92,18.19,18.0,18.12,42560,769985.04
2026-08-07,ASHOKLEY,INE208A01029,EQ,ASHOK LEYLAND LTD,177.0,177.99,175.5,177.5,177.5,177.5,11282040,1993850129.01
2026-08-07,ASHOKA,INE442H01029,EQ,ASHOKA BUILDCON LTD,119.89,120.33,118.0,118.33,118.2,119.83,694502,82529343.49
2026-08-07,ASHOKAMET,INE760Y01011,EQ,ASHOKA METCAST LIMITED,14.01,14.44,14.01,14.23,14.35,14.11,10760,152861.62
2026-08-07,ASHWINI,INE1A6Q01010,SM,ASHWINI CONTAINER MOVER L,190.0,190.1,189.0,189.0,189.0,189.7,11000,2083700.0
2026-08-07,ASIANENE,INE276G01015,EQ,ASIAN ENERGY SERVICES LTD,395.6,419.9,392.2,408.55,406.7,391.65,680102,280847482.7
2026-08-07,ASIANTILES,INE022I01019,EQ,ASIAN GRANITO IND. LTD.,56.0,57.9,54.0,55.11,54.01,55.98,4592146,259149290.01
2026-08-07,AHLEAST,INE926K01017,EQ,ASIAN HOTELS (EAST) LTD,141.7,144.99,141.7,143.23,144.99,142.41,10896,1557952.41
2026-08-07,ASIANHOTNR,INE363A01022,EQ,ASIAN HOTELS (NORTH) LTD,316.0,324.65,310.0,312.7,314.9,316.0,152771,47916600.85
2026-08-07,AHLWEST,INE915K01010,BE,ASIAN HOTELS (WEST) LTD,526.0,540.05,526.0,540.0,540.0,542.0,59,31533.4
2026-08-07,ASIANPAINT,INE021A01026,EQ,ASIAN PAINTS LIMITED,2755.0,2755.0,2695.0,2735.0,2735.0,2755.0,1067986,2900458044.1
2026-08-07,ASTAR,INE194D01017,EQ,ASIAN STAR CO. LTD.,619.9,619.9,570.05,593.05,583.0,590.0,427,248453.35
2026-08-07,ASKAUTOLTD,INE491J01022,EQ,ASK AUTOMOTIVE LIMITED,663.85,674.7,630.3,634.95,638.5,678.8,1290478,839221046.9
2026-08-07,ASPINWALL,INE991I01015,EQ,ASPINWALL & CO LTD,242.03,249.63,235.0,239.41,235.0,242.03,3232,787395.96
2026-08-07,ASALCBR,INE073G01016,EQ,ASSO ALCOHOLS & BREW LTD,767.25,774.1,723.0,732.9,731.55,767.25,96211,71156127.35
2026-08-07,ASTEC,INE563J01010,EQ,ASTEC LIFESCIENCES LTD,616.6,629.9,616.5,620.5,618.0,620.35,9454,5863476.8
2026-08-07,ASTERDM,INE914M01019,EQ,ASTER DM QUALITY CARE LTD,840.3,875.35,836.5,869.7,870.0,844.45,1037107,891683781.6
2026-08-07,ASTRAMICRO,INE386C01029,EQ,ASTRA MICROWAVE LTD,1793.0,1849.0,1790.0,1840.0,1839.0,1802.2,224632,411567754.2
2026-08-07,ASTRAL,INE006I01046,EQ,ASTRAL LIMITED,1440.0,1451.3,1435.0,1444.0,1444.0,1442.0,118762,171206961.7
2026-08-07,ASTRAZEN,INE203A01020,EQ,ASTRAZENECA PHARMA IND LT,8129.0,8209.5,8050.0,8191.0,8200.0,8075.5,2409,19662834.0
2026-08-07,ASTRON,INE646X01014,BE,ASTRON PAPER BORD MIL LTD,3.8,3.8,3.72,3.74,3.75,3.72,12394,46619.92
2026-08-07,ATALREAL,INE0ALR01029,EQ,ATAL REALTECH LIMITED,34.72,35.5,34.72,35.3,35.14,34.64,9805828,342927860.68
2026-08-07,ATAM,INE09KD01013,EQ,ATAM VALVES LIMITED,65.8,65.8,63.9,64.69,65.57,64.61,3139,203678.13
2026-08-07,ATHERENERG,INE0LEZ01016,EQ,ATHER ENERGY LIMITED,1450.0,1508.0,1446.0,1481.5,1482.0,1453.2,4646531,6889992513.9
2026-08-07,ATLANTAELE,INE0Z4F01028,EQ,ATLANTA ELECTRICALS LTD,1610.5,1625.0,1562.5,1607.4,1600.5,1592.9,35639,57240823.3
2026-08-07,ATLANTAA,INE285H01022,EQ,ATLANTAA LIMITED,40.65,40.9,39.4,40.13,40.0,40.31,21970,881348.29
2026-08-07,ATLASCYCLE,INE446A01025,EQ,ATLAS CYCLE (HARYANA) LTD,97.68,105.0,97.32,99.72,98.55,97.68,65912,6688734.38
2026-08-07,ATULAUTO,INE951D01028,EQ,ATUL AUTO LIMITED,580.0,592.0,566.65,576.9,576.0,579.55,297801,172012687.6
2026-08-07,ATUL,INE100A01010,EQ,ATUL LTD,6900.0,7007.0,6752.5,6774.0,6775.0,6796.5,130066,893547358.0
2026-08-07,AUBANK,INE949L01017,EQ,AU SMALL FINANCE BANK LTD,1084.9,1088.1,1067.0,1067.0,1067.0,1087.6,752130,810505047.8
2026-08-07,AURIONPRO,INE132H01018,EQ,AURIONPRO SOLN LTD,732.0,734.0,725.0,727.25,727.0,730.0,76169,55524340.95
2026-08-07,AUROIMPEX,INE0NUL01018,SM,AURO IMPEX & CHEMICALS L,26.9,26.9,26.5,26.5,26.5,26.15,8000,213120.0
2026-08-07,AUROPHARMA,INE406A01037,EQ,AUROBINDO PHARMA LTD,1580.1,1662.4,1579.9,1658.0,1658.0,1588.9,2001257,3275401955.1
2026-08-07,AURUM,INE898S01029,EQ,AURUM PROPTECH LIMITED,222.0,227.77,221.82,226.01,223.5,222.48,234117,52694389.9
2026-08-07,AURUS,INE142K01011,EQ,AURUS GEM CORP LIMITED,4.5,5.02,4.5,4.81,4.84,4.56,29523,141636.81
2026-08-07,AUSOMENT,INE218C01016,BE,AUSOM ENTERPRISE LIMITED,139.0,142.9,135.47,140.88,142.9,138.28,2567,354679.77
2026-08-07,APS,INE0P0001010,SM,AUSTRALIAN PREM SOLAR I L,251.0,260.0,246.0,249.35,251.0,251.4,28500,7188837.5
2026-08-07,AIIL,INE206F01022,EQ,AUTHUM INVEST & INFRA LTD,596.2,605.0,587.0,596.6,592.7,596.2,1070113,639166627.35
2026-08-07,AUTOIND,INE718H01014,BE,AUTOLINE INDUSTRIES LTD,96.5,96.5,92.0,93.83,94.0,95.79,64033,6032082.26
2026-08-07,AUTOAXLES,INE449A01011,EQ,AUTOMOTIVE AXLES LIMITED,1850.0,1878.0,1810.0,1827.8,1843.0,1848.9,15648,28697817.4
2026-08-07,ASAL,INE900C01027,EQ,AUTOMOTIVE STAMPINGS & AS,508.0,512.95,504.55,505.95,504.55,509.9,13126,6669482.7
2026-08-07,AVADHSUGAR,INE349W01017,EQ,AVADH SUG & ENERGY LTD,607.0,611.0,596.0,601.05,598.0,602.9,63110,38059376.25
2026-08-07,AVALON,INE0LCL01028,EQ,AVALON TECHNOLOGIES LTD,1785.0,1998.0,1785.0,1965.3,1968.0,1774.5,1877232,3570063774.8
2026-08-07,AVANTEL,INE005B01027,EQ,AVANTEL LIMITED,164.44,167.0,162.75,163.43,163.28,164.44,702446,115688729.75
2026-08-07,AVANTIFEED,INE871C01038,EQ,AVANTI FEEDS LIMITED,885.3,909.85,881.05,906.55,909.0,891.9,402557,361760289.45
2026-08-07,DMART,INE192R01011,EQ,AVENUE SUPERMARTS LIMITED,3945.0,3948.4,3885.5,3900.0,3900.0,3931.2,374241,1462106742.0
2026-08-07,CCAVENUE,INE483S01020,EQ,AVENUESAI LIMITED,17.22,17.22,16.97,17.17,17.19,17.13,7929235,135667553.87
2026-08-07,AVG,INE680Z01018,BE,AVG LOGISTICS LIMITED,202.42,206.3,198.41,198.72,202.2,202.42,5524,1106022.73
2026-08-07,AVIANSH,INE0TFB01017,SM,AVI ANSH TEXTILE LIMITED,105.0,105.5,105.0,105.5,105.5,105.0,2000,210500.0
2026-08-07,AVIENCE,INE0V9I01017,SM,AVIENCE BIOMEDICALS LTD,250.05,254.0,246.0,246.05,246.2,248.0,21000,5209260.0
2026-08-07,ASMS,INE855F01042,BE,AVIO SMART MRKT STACK LTD,7.13,7.27,7.13,7.25,7.2,7.21,77142,556118.31
2026-08-07,AVONMORE,INE323B01024,EQ,AVONMORE CAP&MGT SERV LTD,11.1,11.18,10.85,10.93,10.98,11.1,76878,847484.29
2026-08-07,AVPINFRA,INE0R9401019,SM,AVP INFRACON LIMITED,66.95,67.5,63.0,63.65,64.0,65.75,38400,2497280.0
2026-08-07,AVROIND,INE652Z01025,EQ,AVRO INDIA LIMITED,9.0,9.24,8.82,9.1,8.99,9.11,251563,2283294.83
2026-08-07,AVTNPL,INE488D01021,EQ,AVT NATURAL PRODUCTS LTD,72.0,72.97,71.12,71.86,72.5,71.59,41803,3007286.8
2026-08-07,AWFIS,INE108V01019,EQ,AWFIS SPACE SOLUTIONS LTD,273.0,276.4,270.0,271.65,270.8,271.9,115484,31530856.9
2026-08-07,AWL,INE699H01024,EQ,AWL AGRI BUSINESS LIMITED,198.0,201.5,195.06,197.5,197.78,197.38,3167471,628813252.4
2026-08-07,AXISBANK,INE238A01034,EQ,AXIS BANK LIMITED,1252.1,1256.0,1238.0,1238.0,1238.0,1256.0,3628823,4514768137.6
2026-08-07,BNKETFAXIS,INF846K01X63,EQ,AXISAMC-BNKETFAXIS,596.22,598.76,595.27,598.24,598.76,598.76,272,162418.51
2026-08-07,CONSUMAXIS,INF846K016C7,EQ,AXISAMC-CONSUMAXIS,125.72,125.99,125.29,125.84,125.99,125.12,3390,425671.68
2026-08-07,GOLDAXIS,INF846K01W80,EQ,AXISAMC-GOLDAXIS,127.05,127.05,123.0,124.78,124.85,123.96,2320285,287801461.66
2026-08-07,HEALTHAXIS,INF846K01Z12,EQ,AXISAMC-HEALTHAXIS,171.59,171.59,169.0,169.44,169.0,169.9,2812,477647.71
2026-08-07,ITAXIS,INF846K01Y96,EQ,AXISAMC-ITAXIS,347.25,350.08,345.0,347.78,345.0,342.62,4819,1677387.5
2026-08-07,NIFTYAXIS,INF846K01W98,EQ,AXISAMC-NIFTYAXIS,272.75,273.0,267.58,268.89,268.01,272.13,3288,893761.87
2026-08-07,SENSEXAXIS,INF846K010Q0,EQ,AXISAMC-SENSEXAXIS,82.67,83.12,79.73,80.84,83.12,81.82,1933,157356.66
2026-08-07,SILVERAXIS,INF846K011K1,EQ,AXISAMC-SILVERAXIS,222.95,229.99,222.95,229.17,228.03,222.94,945306,214846831.45
2026-08-07,VALUEAXIS,INF846KA1119,EQ,AXISAMC-VALUEAXIS,33.59,33.67,33.36,33.59,33.6,33.48,151885,5076880.2
2026-08-07,AXISCADES,INE555B01013,EQ,AXISCADES TECH LTD,1631.4,1631.4,1581.1,1598.5,1595.0,1631.4,126804,202483668.9
2026-08-07,AXITA,INE02EZ01022,EQ,AXITA COTTON LIMITED,7.33,7.35,7.29,7.3,7.31,7.3,193240,1412809.1
2026-08-07,AYE,INE501X01029,EQ,AYE FINANCE LIMITED,167.0,172.15,164.0,170.47,169.12,166.55,621863,105366639.89
2026-08-07,AYMSYNTEX,INE193B01039,EQ,AYM SYNTEX LIMITED,255.25,261.95,241.4,247.95,246.3,251.65,30314,7643136.0
2026-08-07,AZAD,INE02IJ01035,EQ,AZAD ENGINEERING LIMITED,2455.0,2515.0,2455.0,2489.0,2477.6,2455.8,534729,1332941658.6
2026-08-07,BBTCL,INE01EE01011,EQ,B&B TRIPLEWALL CONT LTD,221.6,226.9,219.02,225.3,226.0,221.83,5132,1148261.42
2026-08-07,BAGFILMS,INE116D01028,EQ,B.A.G FILMS AND MEDIA LTD,4.33,4.45,4.31,4.32,4.33,4.35,76348,334234.06
2026-08-07,BLKASHYAP,INE350H01032,EQ,B.L.KASHYAP & SON LTD,55.9,57.85,55.21,55.98,55.55,55.97,749944,42534190.53
2026-08-07,STYLEBAAZA,INE01FR01028,BE,BAAZAR STYLE RETAIL LTD,314.0,320.65,312.0,320.65,320.65,305.4,583981,186820771.4
2026-08-07,BAFNAPH,INE878I01022,BE,BAFNA PHARMACEUTICALS LTD,288.95,290.2,285.0,285.0,285.0,284.55,6249,1797360.25
2026-08-07,BAHETI,INE029Q01017,SM,BAHETI RECYCLING IND LTD,773.0,773.0,755.0,769.55,770.0,763.5,17250,13227731.25
2026-08-07,BAIDFIN,INE020D01022,EQ,BAID FINSERV LIMITED,10.12,10.14,10.0,10.03,10.04,10.1,24588,247005.38
2026-08-07,BAJAJ-AUTO,INE917I01010,EQ,BAJAJ AUTO LIMITED,11580.0,11730.0,11574.0,11662.0,11662.0,11620.0,208968,2439607466.0
2026-08-07,BAJAJCON,INE933K01021,EQ,BAJAJ CONSUMER CARE LTD,532.6,545.0,532.0,537.45,534.1,532.6,393728,212579188.7
2026-08-07,BAJAJELEC,INE193E01025,EQ,BAJAJ ELECT.LTD,379.4,393.9,366.3,371.15,369.25,382.5,2177405,833941752.25
2026-08-07,BAJFINANCE,INE296A01032,EQ,BAJAJ FINANCE LIMITED,1113.0,1113.0,1074.5,1078.0,1078.0,1144.8,15614001,17023067677.2
2026-08-07,BAJAJFINSV,INE918I01026,EQ,BAJAJ FINSERV LTD.,2050.0,2050.0,1988.0,2008.9,2008.9,2086.0,2416624,4851744085.8
2026-08-07,BAJAJHCARE,INE411U01027,EQ,BAJAJ HEALTHCARE LIMITED,330.0,332.95,325.55,329.8,330.0,329.2,90950,29949027.3
2026-08-07,BAJAJHIND,INE306A01021,EQ,BAJAJ HINDUSTHAN SUGAR LT,17.46,17.8,17.44,17.57,17.58,17.53,3712581,65326951.92
2026-08-07,BAJAJHLDNG,INE118A01012,EQ,BAJAJ HOLDINGS & INVS LTD,11400.0,11428.0,11263.0,11263.0,11263.0,11387.0,25976,294574360.0
2026-08-07,BAJAJHFL,INE377Y01014,EQ,BAJAJ HOUSING FINANCE LTD,86.55,86.55,85.61,85.79,85.78,86.41,2173109,186700134.91
2026-08-07,BAJAJST,INE704G01024,EQ,BAJAJ STEEL INDS. LTD.,384.0,393.05,384.0,390.4,393.05,386.8,5789,2254360.45
2026-08-07,BAJEL,INE0KQN01018,EQ,BAJEL PROJECTS LIMITED,193.35,197.8,190.0,191.78,191.0,194.34,362679,70146215.56
2026-08-07,BALPHARMA,INE083D01012,EQ,BAL PHARMA LTD.,88.02,89.59,86.97,89.23,89.45,86.89,14255,1263373.53
2026-08-07,BALAMINES,INE050E01027,EQ,BALAJI AMINES LIMITED,2109.0,2109.0,2022.8,2029.6,2035.0,2100.8,110661,227659490.2
2026-08-07,BALAJIPHOS,INE0PQ601019,SM,BALAJI PHOSPHATES LIMITED,89.2,89.2,89.0,89.0,89.0,89.0,5000,445200.0
2026-08-07,BALAJITELE,INE794B01026,EQ,BALAJI TELEFILMS LIMITED.,85.1,86.87,84.21,85.72,85.1,85.54,61653,5257715.13
2026-08-07,BALAXI,INE618N01022,EQ,BALAXI PHARMA LTD,24.18,24.75,24.0,24.32,24.27,24.2,16200,393617.13
2026-08-07,BALKRISIND,INE787D01026,EQ,BALKRISHNA IND. LTD,2430.0,2498.8,2430.0,2466.3,2479.0,2465.7,116753,288304358.6
2026-08-07,BALKRISHNA,INE875R01011,EQ,BALKRISHNA PAPER MILLS L,17.96,17.96,17.5,17.66,17.51,17.37,4615,82074.26
2026-08-07,BALMLAWRIE,INE164A01016,EQ,BALMER LAWRIE & CO LTD,177.49,177.5,173.77,175.19,175.4,176.74,90946,15953910.36
2026-08-07,BLIL,INE525F01025,EQ,BALMER LAWRIE INVSTS. L,70.83,71.29,70.41,70.75,71.0,71.12,44327,3148300.42
2026-08-07,BALRAMCHIN,INE119A01028,EQ,BALRAMPUR CHINI MILLS LTD,635.0,637.0,624.7,633.45,635.0,629.3,394390,249153713.2
2026-08-07,BALUFORGE,INE011E01029,EQ,BALU FORGE INDUSTRIES LTD,459.9,478.9,452.75,469.05,469.95,458.45,1528723,717397383.9
2026-08-07,BANARBEADS,INE655B01011,EQ,BANARAS BEADS LTD,117.2,117.2,113.25,113.86,113.5,114.23,812,93014.56
2026-08-07,BANCOINDIA,INE213C01025,EQ,BANCO PRODUCTS (I) LTD,682.0,690.5,679.6,686.95,683.0,681.85,111014,76199423.95
2026-08-07,BANDHANBNK,INE545U01014,EQ,BANDHAN BANK LIMITED,174.66,177.2,173.52,176.02,176.02,174.66,10729624,1886623854.38
2026-08-07,GOLDBND,INF194KB1KJ7,EQ,BANDHANAMC - GOLDBND,149.26,155.17,115.17,149.45,149.85,147.78,29922,4433877.3
2026-08-07,IDFNIFTYET,INF194KA1U07,EQ,BANDHANAMC - IDFNIFTYET,279.97,279.97,270.91,272.01,273.9,275.78,4591,1247648.45
2026-08-07,SILVERBND,INF194KB1KI9,EQ,BANDHANAMC - SILVERBND,221.07,237.27,221.07,231.19,230.9,225.09,75583,17241812.95
2026-08-07,BANG,INE863I01016,EQ,BANG OVERSEAS LTD.,30.75,30.75,29.85,30.01,30.0,30.16,6393,192713.44
2026-08-07,BANKBARODA,INE028A01039,EQ,BANK OF BARODA,249.99,251.25,248.02,250.7,250.7,251.0,7479873,1868906654.68
2026-08-07,BANKINDIA,INE084A01016,EQ,BANK OF INDIA,142.95,145.14,142.0,145.0,145.0,142.66,8569425,1230344603.06
2026-08-07,MAHABANK,INE457A01014,EQ,BANK OF MAHARASHTRA,78.05,78.55,77.2,78.28,78.48,78.17,9248212,720002348.72
2026-08-07,BANKA,INE862Y01015,BE,BANKA BIOLOO LIMITED,86.01,86.79,83.0,86.31,86.5,87.22,5464,462443.54
2026-08-07,BASML,INE186H01022,BE,BANNARI AM SPIN MILL LTD.,27.25,27.5,26.77,27.04,27.01,27.1,49967,1357624.25
2026-08-07,BANARISUG,INE459A01010,EQ,BANNARI AMMAN SUGARS LTD,3510.0,3534.9,3476.2,3491.0,3491.0,3510.5,66,231617.9
2026-08-07,BANSALWIRE,INE0B9K01025,EQ,BANSAL WIRE INDUSTRIES L,333.25,340.75,331.0,332.2,331.2,331.1,284713,95075514.0
2026-08-07,BANSWRAS,INE629D01020,EQ,BANSWARA SYNTEX LIMITED,123.78,124.49,122.2,123.88,124.0,123.78,23990,2949239.32
2026-08-07,BVCL,INE139I01011,EQ,BARAK VALLEY CEM. LTD.,42.0,43.0,41.0,41.37,41.84,42.53,21859,919429.24
2026-08-07,BARFLEX,INE0QX401014,SM,BARFLEX POLYFILMS LIMITED,55.0,55.0,52.55,55.0,55.0,56.0,8000,435100.0
2026-08-07,BBNPNBETF,INF251K01TL6,EQ,BARODABNP - BBNPNBETF,58.6,58.63,58.21,58.46,58.46,58.44,709,41348.81
2026-08-07,BBNPPGOLD,INF251K01SU9,EQ,BARODABNP - BBNPPGOLD,142.95,145.0,141.05,144.3,145.0,142.95,5368,771177.4
2026-08-07,BASF,INE373A01013,EQ,BASF INDIA LTD,4008.0,4150.0,4008.0,4091.0,4089.0,4125.0,66610,272639999.0
2026-08-07,BASILIC,INE0OCC01013,SM,BASILIC FLY STUDIO LTD,197.55,198.65,190.0,191.9,191.1,194.65,10800,2085555.0
2026-08-07,BATAINDIA,INE176A01028,EQ,BATA INDIA LTD,728.1,730.0,717.75,720.5,719.95,728.1,127012,91838208.75
2026-08-07,BATLIBOI,INE177C01022,EQ,BATLIBOI LTD.,101.51,104.79,89.11,91.13,89.65,102.67,491758,47290641.28
2026-08-07,BAYERCROP,INE462A01022,EQ,BAYER CROPSCIENCE LTD,4214.9,4241.4,4167.1,4177.2,4173.1,4214.9,20370,85391564.9
2026-08-07,BCLIND,INE412G01024,EQ,BCL INDUSTRIES LIMITED,36.7,37.09,36.65,36.96,37.09,36.75,367622,13552177.38
2026-08-07,BCPL,INE00SW01015,EQ,BCPL RAILWAY INFRA LTD,70.0,70.84,68.3,69.77,69.5,70.09,6490,451150.11
2026-08-07,BEARDSELL,INE520H01022,EQ,BEARDSELL LIMITED,27.15,27.79,27.0,27.24,27.21,27.29,10809,294576.38
2026-08-07,BEDMUTHA,INE844K01012,EQ,BEDMUTHA INDUST LTD,112.8,117.95,111.6,113.01,113.0,112.41,3178,361322.54
2026-08-07,BEEKAY,INE213D01015,EQ,BEEKAY STEEL INDS. LTD.,394.9,400.0,390.0,394.0,394.0,394.45,5786,2273837.15
2026-08-07,BELLACASA,INE344T01014,EQ,BELLA CASA FASH AND RET L,240.34,243.33,236.58,241.85,242.47,240.39,7071,1693272.2
2026-08-07,BELRISE,INE894V01022,EQ,BELRISE INDUSTRIES LTD,244.61,250.0,244.0,248.21,248.05,244.61,6171893,1528466708.82
2026-08-07,BLAL,INE0N7W01012,EQ,BEML LAND ASSETS LIMITED,173.82,173.9,170.12,171.41,172.95,173.37,11451,1967879.16
2026-08-07,BEML,INE258A01024,EQ,BEML LIMITED,1729.9,1817.6,1686.4,1787.8,1795.0,1725.1,1253510,2205946603.7
2026-08-07,BENGALASM,INE083K01017,EQ,BENGAL & ASSAM CO. LTD.,6206.0,6320.5,6150.0,6178.5,6167.5,6230.5,415,2594777.5
2026-08-07,BERGEPAINT,INE463A01038,EQ,BERGER PAINTS (I) LTD,538.0,544.85,529.05,530.55,530.1,537.6,286606,152784523.75
2026-08-07,BESTAGRO,INE052T01021,EQ,BEST AGROLIFE LIMITED,20.01,20.38,19.83,20.08,20.19,20.24,1882251,37825978.42
